HTS Number,Country,District,Year,Month,calculated_duties,charges_ins_freight,customs_value,landed_duty_paid,qty_first_kilograms,qty_first_number,qty_second_kilograms,kg_total,date
730630,India,"San Francisco, CA",2023,July,7411,1113,29643,38167,19870.0,0.0,0.0,19870.0,2023-07-01
730630,India,"San Juan, PR",2023,July,24215,18050,100446,142711,93913.0,0.0,0.0,93913.0,2023-07-01
730630,India,"Seattle, WA",2023,July,19839,10500,79355,109694,37925.0,0.0,0.0,37925.0,2023-07-01
730630,India,"St. Louis, MO",2023,July,250264,92500,1001028,1343792,779121.0,0.0,0.0,779121.0,2023-07-01
730630,India,"Chicago, IL",2023,August,737499,380081,2979393,4096973,1946511.0,0.0,0.0,1946511.0,2023-08-01
730630,India,"Honolulu, HI",2023,August,7162,5000,28646,40808,19290.0,0.0,0.0,19290.0,2023-08-01
730630,India,"Houston-Galveston, TX",2023,August,85993,46876,343972,476841,299753.0,0.0,0.0,299753.0,2023-08-01
730630,India,"Los Angeles, CA",2023,August,29966,14500,119862,164328,80465.0,0.0,0.0,80465.0,2023-08-01
730630,India,"New York, NY",2023,August,70090,40428,280357,390875,221462.0,0.0,0.0,221462.0,2023-08-01
730630,India,"Savannah, GA",2023,August,4888,3596,26791,35275,10525.0,0.0,0.0,10525.0,2023-08-01
730630,India,"Seattle, WA",2023,August,16857,14000,67426,98283,42138.0,0.0,0.0,42138.0,2023-08-01
730630,India,"St. Louis, MO",2023,August,172451,62500,689794,924745,545597.0,0.0,0.0,545597.0,2023-08-01
730630,India,"Baltimore, MD",2023,September,6060,2330,24238,32628,7359.0,0.0,0.0,7359.0,2023-09-01
730630,India,"Charleston, SC",2023,September,49662,14720,198647,263029,195550.0,0.0,0.0,195550.0,2023-09-01
730630,India,"Chicago, IL",2023,September,503420,272199,2108022,2883641,1473451.0,0.0,0.0,1473451.0,2023-09-01
730630,India,"Detroit, MI",2023,September,31902,20543,127603,180048,64880.0,0.0,0.0,64880.0,2023-09-01
730630,India,"Houston-Galveston, TX",2023,September,66493,31342,265969,363804,240846.0,0.0,0.0,240846.0,2023-09-01
730630,India,"Laredo, TX",2023,September,0,73,2553,2626,1702.0,0.0,0.0,1702.0,2023-09-01
730630,India,"Los Angeles, CA",2023,September,40727,10875,162909,214511,109157.0,0.0,0.0,109157.0,2023-09-01
730630,India,"New York, NY",2023,September,96991,56245,489089,642325,356745.0,0.0,0.0,356745.0,2023-09-01
730630,India,"San Francisco, CA",2023,September,30306,16000,121222,167528,114160.0,0.0,0.0,114160.0,2023-09-01
730630,India,"St. Louis, MO",2023,September,154800,80459,619190,854449,500351.0,0.0,0.0,500351.0,2023-09-01
730630,India,"Chicago, IL",2023,October,526997,309072,2206275,3042344,1484259.0,0.0,0.0,1484259.0,2023-10-01
730630,India,"Detroit, MI",2023,October,7955,6535,31818,46308,31867.0,0.0,0.0,31867.0,2023-10-01
730630,India,"Great Falls, MT",2023,October,5223,2800,20893,28916,25334.0,0.0,0.0,25334.0,2023-10-01
730630,India,"Houston-Galveston, TX",2023,October,217478,138280,869908,1225666,946961.0,0.0,0.0,946961.0,2023-10-01
730630,India,"Laredo, TX",2023,October,0,141,4920,5061,3280.0,0.0,0.0,3280.0,2023-10-01
730630,India,"Los Angeles, CA",2023,October,47653,24499,190604,262756,132414.0,0.0,0.0,132414.0,2023-10-01
730630,India,"New York, NY",2023,October,61115,44555,482213,587883,320310.0,0.0,0.0,320310.0,2023-10-01
730630,India,"San Francisco, CA",2023,October,6898,1372,27593,35863,18300.0,0.0,0.0,18300.0,2023-10-01
730630,India,"San Juan, PR",2023,October,23118,10456,92471,126045,92101.0,0.0,0.0,92101.0,2023-10-01
730630,India,"Savannah, GA",2023,October,12318,5390,49228,66936,14973.0,0.0,0.0,14973.0,2023-10-01
730630,India,"Seattle, WA",2023,October,10287,5000,41149,56436,19128.0,0.0,0.0,19128.0,2023-10-01
730630,India,"St. Louis, MO",2023,October,148816,57500,595242,801558,484672.0,0.0,0.0,484672.0,2023-10-01
730630,India,"Chicago, IL",2023,November,684454,367903,2868102,3920459,1964902.0,0.0,0.0,1964902.0,2023-11-01
730630,India,"Houston-Galveston, TX",2023,November,9488,5639,37951,53078,19819.0,0.0,0.0,19819.0,2023-11-01
730630,India,"Laredo, TX",2023,November,2160,186,8640,10986,2603.0,0.0,0.0,2603.0,2023-11-01
730630,India,"Los Angeles, CA",2023,November,110003,46871,488394,645268,310947.0,0.0,0.0,310947.0,2023-11-01
730630,India,"New York, NY",2023,November,139920,93762,796751,1030433,529969.0,0.0,0.0,529969.0,2023-11-01
730630,India,"Savannah, GA",2023,November,13817,3350,55266,72433,54290.0,0.0,0.0,54290.0,2023-11-01
730630,India,"Seattle, WA",2023,November,30248,8124,120991,159363,82411.0,0.0,0.0,82411.0,2023-11-01
730630,India,"St. Louis, MO",2023,November,253188,99665,1017490,1370343,822673.0,0.0,0.0,822673.0,2023-11-01
730630,India,"Chicago, IL",2023,December,465666,256079,1881537,2603282,1361523.0,0.0,0.0,1361523.0,2023-12-01
730630,India,"Cleveland, OH",2023,December,4465,2520,17859,24844,17250.0,0.0,0.0,17250.0,2023-12-01
730630,India,"Columbia-Snake, OR",2023,December,6268,2912,25070,34250,18920.0,0.0,0.0,18920.0,2023-12-01
730630,India,"Detroit, MI",2023,December,17355,12000,69419,98774,77400.0,0.0,0.0,77400.0,2023-12-01
730630,India,"Houston-Galveston, TX",2023,December,21734,8213,92035,121982,65816.0,0.0,0.0,65816.0,2023-12-01
730630,India,"Laredo, TX",2023,December,3248,610,19550,23408,8988.0,0.0,0.0,8988.0,2023-12-01
730630,India,"Los Angeles, CA",2023,December,102063,46862,408249,557174,245330.0,0.0,0.0,245330.0,2023-12-01
730630,India,"New York, NY",2023,December,114863,90840,819495,1025198,508761.0,0.0,0.0,508761.0,2023-12-01
730630,India,"San Francisco, CA",2023,December,6438,3000,25753,35191,19740.0,0.0,0.0,19740.0,2023-12-01
730630,India,"Savannah, GA",2023,December,33047,9016,132151,174214,118792.0,0.0,0.0,118792.0,2023-12-01
730630,India,"Seattle, WA",2023,December,6877,2863,27507,37247,19931.0,0.0,0.0,19931.0,2023-12-01
730630,India,"St. Louis, MO",2023,December,279533,111817,1118099,1509449,907537.0,0.0,0.0,907537.0,2023-12-01
730630,India,"Chicago, IL",2024,January,500950,272205,2115663,2888818,1485250.0,0.0,0.0,1485250.0,2024-01-01
730630,India,"Columbia-Snake, OR",2024,January,6017,2911,24069,32997,18740.0,0.0,0.0,18740.0,2024-01-01
730630,India,"Detroit, MI",2024,January,7944,2525,31777,42246,18260.0,0.0,0.0,18260.0,2024-01-01
730630,India,"Houston-Galveston, TX",2024,January,77135,28600,308537,414272,343692.0,0.0,0.0,343692.0,2024-01-01
730630,India,"Laredo, TX",2024,January,2555,321,10219,13095,3507.0,0.0,0.0,3507.0,2024-01-01
730630,India,"Los Angeles, CA",2024,January,73815,24000,295255,393070,202515.0,0.0,0.0,202515.0,2024-01-01
730630,India,"New York, NY",2024,January,95617,58828,747007,901452,439252.0,0.0,0.0,439252.0,2024-01-01
730630,India,"San Francisco, CA",2024,January,12755,4529,51018,68302,37650.0,0.0,0.0,37650.0,2024-01-01
730630,India,"St. Louis, MO",2024,January,285029,120000,1140099,1545128,920323.0,0.0,0.0,920323.0,2024-01-01
730630,India,"Chicago, IL",2024,February,310643,144360,1274615,1729618,893934.0,0.0,0.0,893934.0,2024-02-01
730630,India,"Cleveland, OH",2024,February,66708,38598,266826,372132,206524.0,0.0,0.0,206524.0,2024-02-01
730630,India,"Detroit, MI",2024,February,24524,7575,98093,130192,54955.0,0.0,0.0,54955.0,2024-02-01
730630,India,"Houston-Galveston, TX",2024,February,64197,33503,256784,354484,193522.0,0.0,0.0,193522.0,2024-02-01
730630,India,"Laredo, TX",2024,February,3770,818,15080,19668,4533.0,0.0,0.0,4533.0,2024-02-01
730630,India,"Los Angeles, CA",2024,February,25960,8000,103841,137801,58495.0,0.0,0.0,58495.0,2024-02-01
730630,India,"Minneapolis, MN",2024,February,6866,3000,27462,37328,19900.0,0.0,0.0,19900.0,2024-02-01
730630,India,"New Orleans, LA",2024,February,18292,1,73168,91461,14486.0,0.0,0.0,14486.0,2024-02-01
730630,India,"New York, NY",2024,February,123820,40959,527809,692588,303804.0,0.0,0.0,303804.0,2024-02-01
730630,India,"Pembina, ND",2024,February,1593,3,6368,7964,1384.0,0.0,0.0,1384.0,2024-02-01
730630,India,"Seattle, WA",2024,February,82720,40700,330867,454287,179054.0,0.0,0.0,179054.0,2024-02-01
730630,India,"St. Louis, MO",2024,February,385562,146002,1542223,2073787,1234754.0,0.0,0.0,1234754.0,2024-02-01
730630,India,"Chicago, IL",2024,March,954469,521328,3935730,5411527,2816694.0,0.0,0.0,2816694.0,2024-03-01
730630,India,"Cleveland, OH",2024,March,33178,17065,140257,190500,78522.0,0.0,0.0,78522.0,2024-03-01
730630,India,"Detroit, MI",2024,March,7775,2525,31101,41401,17850.0,0.0,0.0,17850.0,2024-03-01
730630,India,"Houston-Galveston, TX",2024,March,37233,16459,148929,202621,115235.0,0.0,0.0,115235.0,2024-03-01
730630,India,"Laredo, TX",2024,March,1967,416,7866,10249,2354.0,0.0,0.0,2354.0,2024-03-01
730630,India,"Los Angeles, CA",2024,March,147112,66500,588438,802050,360734.0,0.0,0.0,360734.0,2024-03-01
730630,India,"New York, NY",2024,March,242230,121796,968910,1332936,614487.0,0.0,0.0,614487.0,2024-03-01
730630,India,"Pembina, ND",2024,March,1420,1,5678,7099,997.0,0.0,0.0,997.0,2024-03-01
730630,India,"Savannah, GA",2024,March,56974,9264,227896,294134,70479.0,0.0,0.0,70479.0,2024-03-01
730630,India,"Seattle, WA",2024,March,36289,20000,145155,201444,75576.0,0.0,0.0,75576.0,2024-03-01
730630,India,"St. Louis, MO",2024,March,457700,185000,1830762,2473462,1449735.0,0.0,0.0,1449735.0,2024-03-01
730630,India,"Chicago, IL",2024,April,803477,445363,3305223,4554063,2233036.0,0.0,0.0,2233036.0,2024-04-01
730630,India,"Detroit, MI",2024,April,8802,2100,35206,46108,18810.0,0.0,0.0,18810.0,2024-04-01
730630,India,"Houston-Galveston, TX",2024,April,22256,13831,92062,128149,46927.0,0.0,0.0,46927.0,2024-04-01
730630,India,"Los Angeles, CA",2024,April,158198,59061,632787,850046,469299.0,0.0,0.0,469299.0,2024-04-01
730630,India,"New York, NY",2024,April,116834,57562,467326,641722,293678.0,0.0,0.0,293678.0,2024-04-01
730630,India,"Philadelphia, PA",2024,April,0,82,13174,13256,11242.0,0.0,0.0,11242.0,2024-04-01
730630,India,"San Francisco, CA",2024,April,6875,2262,27500,36637,19990.0,0.0,0.0,19990.0,2024-04-01
730630,India,"Savannah, GA",2024,April,2634,1693,10528,14855,3125.0,0.0,0.0,3125.0,2024-04-01
730630,India,"St. Louis, MO",2024,April,211213,80001,844831,1136045,673898.0,0.0,0.0,673898.0,2024-04-01
730630,India,"Chicago, IL",2024,May,538253,315076,2191645,3044974,1497081.0,0.0,0.0,1497081.0,2024-05-01
730630,India,"Cleveland, OH",2024,May,33938,20000,135754,189692,73414.0,0.0,0.0,73414.0,2024-05-01
730630,India,"Detroit, MI",2024,May,17497,12000,69986,99483,39820.0,0.0,0.0,39820.0,2024-05-01
730630,India,"Houston-Galveston, TX",2024,May,62892,39276,251567,353735,165387.0,0.0,0.0,165387.0,2024-05-01
730630,India,"Los Angeles, CA",2024,May,112065,65146,448257,625468,312820.0,0.0,0.0,312820.0,2024-05-01
730630,India,"New York, NY",2024,May,57735,25844,230936,314515,146575.0,0.0,0.0,146575.0,2024-05-01
730630,India,"San Francisco, CA",2024,May,13358,4530,53431,71319,39020.0,0.0,0.0,39020.0,2024-05-01
730630,India,"San Juan, PR",2024,May,22888,7500,91550,121938,57101.0,0.0,0.0,57101.0,2024-05-01
730630,India,"Savannah, GA",2024,May,29620,16010,118451,164081,73546.0,0.0,0.0,73546.0,2024-05-01
730630,India,"Seattle, WA",2024,May,105785,39000,423130,567915,229120.0,0.0,0.0,229120.0,2024-05-01
730630,India,"St. Louis, MO",2024,May,411530,154999,1646085,2212614,1313618.0,0.0,0.0,1313618.0,2024-05-01
730630,India,"Chicago, IL",2024,June,510012,269479,2039945,2819436,1339176.0,0.0,0.0,1339176.0,2024-06-01
730630,India,"Cleveland, OH",2024,June,11972,5001,47886,64859,33176.0,0.0,0.0,33176.0,2024-06-01
730630,India,"Columbia-Snake, OR",2024,June,7140,1530,28558,37228,19950.0,0.0,0.0,19950.0,2024-06-01
730630,India,"Detroit, MI",2024,June,8679,6000,34715,49394,19620.0,0.0,0.0,19620.0,2024-06-01
730630,India,"Houston-Galveston, TX",2024,June,128441,73220,529591,731252,518221.0,0.0,0.0,518221.0,2024-06-01
730630,India,"Los Angeles, CA",2024,June,84517,30401,338064,452982,248955.0,0.0,0.0,248955.0,2024-06-01
730630,India,"New York, NY",2024,June,229023,128704,916072,1273799,651729.0,0.0,0.0,651729.0,2024-06-01
730630,India,"Pembina, ND",2024,June,633,1,2530,3164,437.0,0.0,0.0,437.0,2024-06-01
730630,India,"San Francisco, CA",2024,June,20466,7531,81865,109862,58960.0,0.0,0.0,58960.0,2024-06-01
730630,India,"Savannah, GA",2024,June,82334,32500,329330,444164,368660.0,0.0,0.0,368660.0,2024-06-01
730630,India,"Seattle, WA",2024,June,27051,20000,108199,155250,57923.0,0.0,0.0,57923.0,2024-06-01
730630,India,"St. Louis, MO",2024,June,216371,82700,897715,1196786,705631.0,0.0,0.0,705631.0,2024-06-01
730630,India,"Chicago, IL",2024,July,685205,394547,2782650,3862402,1979072.0,0.0,0.0,1979072.0,2024-07-01
730630,India,"Cleveland, OH",2024,July,26696,5005,106778,138479,88313.0,0.0,0.0,88313.0,2024-07-01
730630,India,"Detroit, MI",2024,July,8748,6200,83953,98901,39424.0,0.0,0.0,39424.0,2024-07-01
730630,India,"Houston-Galveston, TX",2024,July,175864,96506,703449,975819,575685.0,0.0,0.0,575685.0,2024-07-01
730630,India,"Los Angeles, CA",2024,July,135989,63779,543938,743706,398528.0,0.0,0.0,398528.0,2024-07-01
730630,India,"New York, NY",2024,July,143914,80649,575643,800206,399386.0,0.0,0.0,399386.0,2024-07-01
730630,India,"Seattle, WA",2024,July,18464,10000,73855,102319,38203.0,0.0,0.0,38203.0,2024-07-01
730630,India,"St. Louis, MO",2024,July,328645,127700,1347519,1803864,1088694.0,0.0,0.0,1088694.0,2024-07-01
730630,India,"Chicago, IL",2024,August,463116,268631,1859671,2591418,1366494.0,0.0,0.0,1366494.0,2024-08-01
730630,India,"Cleveland, OH",2024,August,12517,3,50069,62589,53226.0,0.0,0.0,53226.0,2024-08-01
730630,India,"Detroit, MI",2024,August,8578,6000,34311,48889,17820.0,0.0,0.0,17820.0,2024-08-01
730630,India,"Great Falls, MT",2024,August,11450,1050,45801,58301,49120.0,0.0,0.0,49120.0,2024-08-01
730630,India,"Houston-Galveston, TX",2024,August,29714,14931,118857,163502,115077.0,0.0,0.0,115077.0,2024-08-01
730630,India,"Laredo, TX",2024,August,546,72,2182,2800,699.0,0.0,0.0,699.0,2024-08-01
730630,India,"Los Angeles, CA",2024,August,63631,23242,254514,341387,184299.0,0.0,0.0,184299.0,2024-08-01
730630,India,"Miami, FL",2024,August,7336,2045,29343,38724,12854.0,0.0,0.0,12854.0,2024-08-01
730630,India,"New York, NY",2024,August,200447,96595,801776,1098818,551972.0,0.0,0.0,551972.0,2024-08-01
730630,India,"Pembina, ND",2024,August,849,250,3396,4495,933.0,0.0,0.0,933.0,2024-08-01
730630,India,"San Francisco, CA",2024,August,6688,1530,26751,34969,18180.0,0.0,0.0,18180.0,2024-08-01
730630,India,"Savannah, GA",2024,August,25611,18859,102440,146910,115942.0,0.0,0.0,115942.0,2024-08-01
730630,India,"Seattle, WA",2024,August,31206,15175,124820,171201,81828.0,0.0,0.0,81828.0,2024-08-01
730630,India,"St. Louis, MO",2024,August,480810,182699,1929503,2593012,1549712.0,0.0,0.0,1549712.0,2024-08-01
730630,India,"Chicago, IL",2024,September,740068,412897,3035068,4188033,2211958.0,0.0,0.0,2211958.0,2024-09-01
730630,India,"Cleveland, OH",2024,September,9569,5450,42359,57378,20213.0,0.0,0.0,20213.0,2024-09-01
730630,India,"Columbia-Snake, OR",2024,September,12747,23329,50987,87063,43160.0,0.0,0.0,43160.0,2024-09-01
730630,India,"Detroit, MI",2024,September,12240,200,48960,61400,20130.0,0.0,0.0,20130.0,2024-09-01
730630,India,"Great Falls, MT",2024,September,1666,2500,6663,10829,6910.0,0.0,0.0,6910.0,2024-09-01
730630,India,"Houston-Galveston, TX",2024,September,24100,4431,96395,124926,59497.0,0.0,0.0,59497.0,2024-09-01
730630,India,"Los Angeles, CA",2024,September,181382,94901,725515,1001798,511416.0,0.0,0.0,511416.0,2024-09-01
730630,India,"New York, NY",2024,September,253454,148717,1013797,1415968,699682.0,0.0,0.0,699682.0,2024-09-01
730630,India,"San Francisco, CA",2024,September,7100,1530,28399,37029,19200.0,0.0,0.0,19200.0,2024-09-01
730630,India,"Seattle, WA",2024,September,37721,25000,150888,213609,92068.0,0.0,0.0,92068.0,2024-09-01
730630,India,"St. Louis, MO",2024,September,317711,122499,1270818,1711028,1029581.0,0.0,0.0,1029581.0,2024-09-01
730630,India,"Chicago, IL",2024,October,727760,428673,2947915,4104348,2144088.0,0.0,0.0,2144088.0,2024-10-01
730630,India,"Houston-Galveston, TX",2024,October,66396,45117,265580,377093,210441.0,0.0,0.0,210441.0,2024-10-01
730630,India,"Laredo, TX",2024,October,1882,166,7524,9572,2676.0,0.0,0.0,2676.0,2024-10-01
730630,India,"Los Angeles, CA",2024,October,42120,24898,168476,235494,124051.0,0.0,0.0,124051.0,2024-10-01
730630,India,"New York, NY",2024,October,281928,163629,1127692,1573249,717395.0,0.0,0.0,717395.0,2024-10-01
730630,India,"San Francisco, CA",2024,October,5748,6812,22990,35550,19060.0,0.0,0.0,19060.0,2024-10-01
730630,India,"San Juan, PR",2024,October,9739,13038,38957,61734,44256.0,0.0,0.0,44256.0,2024-10-01
730630,India,"Seattle, WA",2024,October,13634,10000,65063,88697,31228.0,0.0,0.0,31228.0,2024-10-01
730630,India,"St. Louis, MO",2024,October,175257,67500,701007,943764,572159.0,0.0,0.0,572159.0,2024-10-01
730630,India,"Chicago, IL",2024,November,749993,411270,3112254,4273517,2323803.0,0.0,0.0,2323803.0,2024-11-01
730630,India,"Columbia-Snake, OR",2024,November,7035,11848,28139,47022,24900.0,0.0,0.0,24900.0,2024-11-01
730630,India,"Detroit, MI",2024,November,24480,6200,97920,128600,40260.0,0.0,0.0,40260.0,2024-11-01
730630,India,"Houston-Galveston, TX",2024,November,51525,18819,206098,276442,117195.0,0.0,0.0,117195.0,2024-11-01
730630,India,"Laredo, TX",2024,November,546,81,2183,2810,699.0,0.0,0.0,699.0,2024-11-01
730630,India,"Los Angeles, CA",2024,November,99682,63337,398716,561735,288400.0,0.0,0.0,288400.0,2024-11-01
730630,India,"New York, NY",2024,November,177093,109316,708372,994781,489775.0,0.0,0.0,489775.0,2024-11-01
730630,India,"Norfolk, VA",2024,November,7257,2525,29029,38811,16040.0,0.0,0.0,16040.0,2024-11-01
730630,India,"Savannah, GA",2024,November,22990,17600,91958,132548,110190.0,0.0,0.0,110190.0,2024-11-01
730630,India,"Seattle, WA",2024,November,24828,15000,99310,139138,57857.0,0.0,0.0,57857.0,2024-11-01
730630,India,"St. Louis, MO",2024,November,179465,67500,717839,964804,589361.0,0.0,0.0,589361.0,2024-11-01
730630,India,"Chicago, IL",2024,December,603140,359493,2412461,3375094,1813984.0,0.0,0.0,1813984.0,2024-12-01
730630,India,"Cleveland, OH",2024,December,4856,7000,19422,31278,12285.0,0.0,0.0,12285.0,2024-12-01
730630,India,"Houston-Galveston, TX",2024,December,98229,23430,392914,514573,214925.0,0.0,0.0,214925.0,2024-12-01
730630,India,"Laredo, TX",2024,December,3870,222,15477,19569,3040.0,0.0,0.0,3040.0,2024-12-01
730630,India,"Los Angeles, CA",2024,December,136430,58500,545708,740638,420555.0,0.0,0.0,420555.0,2024-12-01
730630,India,"New York, NY",2024,December,162453,91526,652782,906761,465512.0,0.0,0.0,465512.0,2024-12-01
730630,India,"San Francisco, CA",2024,December,5704,4596,22815,33115,19100.0,0.0,0.0,19100.0,2024-12-01
730630,India,"Seattle, WA",2024,December,20043,13000,80171,113214,53185.0,0.0,0.0,53185.0,2024-12-01
730630,India,"St. Louis, MO",2024,December,127150,51199,508594,686943,428196.0,0.0,0.0,428196.0,2024-12-01
730630,India,"Chicago, IL",2025,January,839152,527136,3356467,4722755,2540980.0,0.0,0.0,2540980.0,2025-01-01
730630,India,"Detroit, MI",2025,January,29383,27527,185066,241976,90902.0,0.0,0.0,90902.0,2025-01-01
730630,India,"Houston-Galveston, TX",2025,January,218746,105446,874975,1199167,888141.0,0.0,0.0,888141.0,2025-01-01
730630,India,"Laredo, TX",2025,January,916,75,3665,4656,1174.0,0.0,0.0,1174.0,2025-01-01
730630,India,"Los Angeles, CA",2025,January,131902,66952,527584,726438,401178.0,0.0,0.0,401178.0,2025-01-01
730630,India,"New York, NY",2025,January,246256,87626,985006,1318888,570541.0,0.0,0.0,570541.0,2025-01-01
730630,India,"Seattle, WA",2025,January,30874,12710,123498,167082,82523.0,0.0,0.0,82523.0,2025-01-01
730630,India,"St. Louis, MO",2025,January,431075,172665,1724260,2328000,1462491.0,0.0,0.0,1462491.0,2025-01-01
730630,India,"Charleston, SC",2025,February,0,92,8845,8937,8038.0,0.0,0.0,8038.0,2025-02-01
730630,India,"Chicago, IL",2025,February,414659,244169,1661115,2319943,1168926.0,0.0,0.0,1168926.0,2025-02-01
730630,India,"Detroit, MI",2025,February,8175,6000,32701,46876,18660.0,0.0,0.0,18660.0,2025-02-01
730630,India,"Houston-Galveston, TX",2025,February,142481,66519,572847,781847,574957.0,0.0,0.0,574957.0,2025-02-01
730630,India,"Los Angeles, CA",2025,February,58625,28664,234490,321779,178680.0,0.0,0.0,178680.0,2025-02-01
730630,India,"New York, NY",2025,February,177348,112584,709360,999292,521370.0,0.0,0.0,521370.0,2025-02-01
730630,India,"Philadelphia, PA",2025,February,40146,5398,160582,206126,31050.0,0.0,0.0,31050.0,2025-02-01
730630,India,"San Francisco, CA",2025,February,8755,6527,35022,50304,24503.0,0.0,0.0,24503.0,2025-02-01
730630,India,"Savannah, GA",2025,February,1009,470,4036,5515,1198.0,0.0,0.0,1198.0,2025-02-01
730630,India,"Seattle, WA",2025,February,34082,20000,136322,190404,78072.0,0.0,0.0,78072.0,2025-02-01
730630,India,"St. Louis, MO",2025,February,347940,149802,1391729,1889471,1223078.0,0.0,0.0,1223078.0,2025-02-01
730630,India,"Chicago, IL",2025,March,555349,371236,2221317,3147902,1612001.0,0.0,0.0,1612001.0,2025-03-01
730630,India,"Cleveland, OH",2025,March,9519,5000,38075,52594,19274.0,0.0,0.0,19274.0,2025-03-01
730630,India,"Detroit, MI",2025,March,16118,12000,64474,92592,37240.0,0.0,0.0,37240.0,2025-03-01
730630,India,"Houston-Galveston, TX",2025,March,189701,89931,758795,1038427,792278.0,0.0,0.0,792278.0,2025-03-01
730630,India,"Los Angeles, CA",2025,March,83815,34201,335252,453268,272644.0,0.0,0.0,272644.0,2025-03-01
730630,India,"Miami, FL",2025,March,6151,2421,24604,33176,28900.0,0.0,0.0,28900.0,2025-03-01
730630,India,"New York, NY",2025,March,83331,37087,333318,453736,219917.0,0.0,0.0,219917.0,2025-03-01
730630,India,"Norfolk, VA",2025,March,14579,18000,58315,90894,39420.0,0.0,0.0,39420.0,2025-03-01
730630,India,"Philadelphia, PA",2025,March,9630,2020,77652,89302,45937.0,0.0,0.0,45937.0,2025-03-01
730630,India,"Savannah, GA",2025,March,9394,3956,37564,50914,22674.0,0.0,0.0,22674.0,2025-03-01
730630,India,"Seattle, WA",2025,March,32827,20000,131304,184131,76250.0,0.0,0.0,76250.0,2025-03-01
730630,India,"St. Louis, MO",2025,March,184943,67900,739761,992604,627051.0,0.0,0.0,627051.0,2025-03-01
730630,India,"Chicago, IL",2025,April,459479,346065,1840846,2646390,1424843.0,0.0,0.0,1424843.0,2025-04-01
730630,India,"Columbia-Snake, OR",2025,April,21671,17514,86680,125865,67460.0,0.0,0.0,67460.0,2025-04-01
730630,India,"Detroit, MI",2025,April,12240,6000,48960,67200,20880.0,0.0,0.0,20880.0,2025-04-01
730630,India,"Houston-Galveston, TX",2025,April,132163,68044,528645,728852,434247.0,0.0,0.0,434247.0,2025-04-01
730630,India,"Los Angeles, CA",2025,April,31531,19580,126110,177221,84702.0,0.0,0.0,84702.0,2025-04-01
730630,India,"New York, NY",2025,April,127007,67609,507998,702614,366806.0,0.0,0.0,366806.0,2025-04-01
730630,India,"Philadelphia, PA",2025,April,37348,4581,163219,205148,52159.0,0.0,0.0,52159.0,2025-04-01
730630,India,"Savannah, GA",2025,April,7350,1547,29400,38297,25090.0,0.0,0.0,25090.0,2025-04-01
730630,India,"Seattle, WA",2025,April,6262,5000,25047,36309,15488.0,0.0,0.0,15488.0,2025-04-01
730630,India,"St. Louis, MO",2025,April,279114,115002,1116442,1510558,976017.0,0.0,0.0,976017.0,2025-04-01
730630,India,"Wilmington, NC",2025,April,11193,9610,44771,65574,47893.0,0.0,0.0,47893.0,2025-04-01
730630,India,"Chicago, IL",2025,May,571735,431475,2286815,3290025,1764800.0,0.0,0.0,1764800.0,2025-05-01
730630,India,"Detroit, MI",2025,May,29075,18000,116300,163375,59800.0,0.0,0.0,59800.0,2025-05-01
730630,India,"Houston-Galveston, TX",2025,May,96833,55264,387320,539417,268127.0,0.0,0.0,268127.0,2025-05-01
730630,India,"Los Angeles, CA",2025,May,45031,23801,180110,248942,146608.0,0.0,0.0,146608.0,2025-05-01
730630,India,"Minneapolis, MN",2025,May,18068,2,72270,90340,81460.0,0.0,0.0,81460.0,2025-05-01
730630,India,"New Orleans, LA",2025,May,19821,6480,68606,94907,30435.0,0.0,0.0,30435.0,2025-05-01
730630,India,"New York, NY",2025,May,141469,62158,565845,769472,423129.0,0.0,0.0,423129.0,2025-05-01
730630,India,"San Francisco, CA",2025,May,12857,7209,51429,71495,38140.0,0.0,0.0,38140.0,2025-05-01
730630,India,"Seattle, WA",2025,May,14587,10000,58348,82935,35808.0,0.0,0.0,35808.0,2025-05-01
730630,India,"St. Louis, MO",2025,May,372779,160002,1491069,2023850,1357699.0,0.0,0.0,1357699.0,2025-05-01
730630,India,"Baltimore, MD",2025,June,42726,36000,106794,185520,99998.0,0.0,0.0,99998.0,2025-06-01
730630,India,"Chicago, IL",2025,June,719486,308872,1597018,2625376,1215831.0,0.0,0.0,1215831.0,2025-06-01
730630,India,"Cleveland, OH",2025,June,5540,1,11079,16620,4132.0,0.0,0.0,4132.0,2025-06-01
730630,India,"Columbia-Snake, OR",2025,June,12712,12154,50846,75712,42860.0,0.0,0.0,42860.0,2025-06-01
730630,India,"Houston-Galveston, TX",2025,June,40064,18164,145188,203416,144865.0,0.0,0.0,144865.0,2025-06-01
730630,India,"Los Angeles, CA",2025,June,160677,55939,378086,594702,306550.0,0.0,0.0,306550.0,2025-06-01
730630,India,"Mobile, AL",2025,June,0,197,15477,15674,1717.0,0.0,0.0,1717.0,2025-06-01
730630,India,"New Orleans, LA",2025,June,25832,3414,51664,80910,29959.0,0.0,0.0,29959.0,2025-06-01
730630,India,"New York, NY",2025,June,217394,46769,462785,726948,374361.0,0.0,0.0,374361.0,2025-06-01
730630,India,"San Francisco, CA",2025,June,11283,3561,22566,37410,17960.0,0.0,0.0,17960.0,2025-06-01
730630,India,"Savannah, GA",2025,June,6052,2964,22281,31297,16359.0,0.0,0.0,16359.0,2025-06-01
