HTS Number,Country,date,landed_duty_paid,customs_value,charges_ins_freight,calculated_duties,kg_total,qty_first_number,qty_second_kilograms,usd_per_kg_landed,usd_per_kg_customs,freight_share,effective_duty_rate,commodity,kg_per_piece,implausible_unit,low_volume,reliable
730630,Canada,2023-08-01,19586967,19381466,205501,0,11909840.0,0.0,0.0,1.6446037058432355,1.6273489820182303,0.01049172135736993,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2023-09-01,19575156,19368559,206597,0,12122886.0,0.0,0.0,1.614727384221876,1.5976854851229318,0.010554041050809506,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2023-10-01,20710548,20459869,250679,0,14390515.0,0.0,0.0,1.4391804601850593,1.421760722253512,0.012103928877207884,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2023-11-01,20163948,19919013,244935,0,13858509.0,0.0,0.0,1.4549868243401942,1.437312845126413,0.012147174749706753,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2023-12-01,18870074,18667231,202843,0,12506287.0,0.0,0.0,1.5088470302976416,1.4926277479478922,0.01074945440065577,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2024-01-01,23128664,22887034,241630,0,14189512.0,0.0,0.0,1.6299830466333163,1.6129542721412828,0.010447209575096945,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2024-02-01,24819251,24536356,282895,0,15785972.0,0.0,0.0,1.57223457636945,1.5543139187121324,0.011398208592193213,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2024-03-01,21389999,21160651,229348,0,13831489.0,0.0,0.0,1.5464711716865769,1.529889587447888,0.010722207139888132,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2024-04-01,23463813,23203115,260698,0,15463957.0,0.0,0.0,1.5173227007809191,1.5004642731481987,0.01111064088347448,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2024-05-01,20908870,20679556,229314,0,13460682.0,0.0,0.0,1.5533291700970278,1.5362933319426162,0.010967307176332342,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2024-06-01,17184201,16988683,195518,0,11509196.0,0.0,0.0,1.493084399640079,1.4760964188984182,0.011377776598399891,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2024-07-01,16224064,16014327,209737,0,11550806.0,0.0,0.0,1.4045828490236958,1.386425068519028,0.012927525433824718,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2024-08-01,16100060,15895595,204465,0,11833740.0,0.0,0.0,1.3605216947473917,1.343243556136944,0.012699642113134983,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2024-09-01,17504940,17272846,232094,0,12984087.0,0.0,0.0,1.3481841272320496,1.3303088619168988,0.013258771523924105,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2024-10-01,19408801,19136105,272696,0,14793215.0,0.0,0.0,1.3120069572435742,1.293573100911465,0.01405012087042368,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2024-11-01,17444305,17188380,255925,0,13717422.0,0.0,0.0,1.2716897533661937,1.253032822056506,0.014670977146982926,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2024-12-01,15028278,14795264,233014,0,11903928.0,0.0,0.0,1.262463785063216,1.242889237905337,0.015505036571721658,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2025-01-01,20895038,20593069,301969,0,16396765.0,0.0,0.0,1.2743390540756057,1.2559226774305785,0.014451708582678816,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2025-02-01,18045147,17780787,264360,0,14367326.0,0.0,0.0,1.255985073353246,1.2375849897190334,0.01464992222008499,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2025-03-01,18783186,18491837,258660,32689,15857837.0,0.0,0.0,1.1844733931872298,1.166100837081375,0.013770826738339279,0.0017677529820320176,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2025-04-01,18266028,14669884,197171,3398973,11200647.0,0.0,0.0,1.6308011492550385,1.3097354108204642,0.010794410257117748,0.23169733312137983,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2025-05-01,16680301,13451982,156267,3072052,9554760.0,0.0,0.0,1.7457582398720637,1.407882772565716,0.009368356122590354,0.22837170017027975,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2025-06-01,17963300,12875572,177623,4910105,10028892.0,0.0,0.0,1.7911549949884793,1.2838479066281698,0.009888105192253093,0.38135043631459636,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2025-07-01,16460053,11180662,140032,5139359,8309237.0,0.0,0.0,1.9809343505306203,1.3455702370747158,0.008507384514497007,0.4596650001583091,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2025-08-01,14766162,9818664,146014,4801484,8376629.0,0.0,0.0,1.7627809468462792,1.1721497991614527,0.00988841921143761,0.48901602091689866,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2025-09-01,14371006,9599161,143008,4628837,8503769.0,0.0,0.0,1.6899572413126462,1.12881253006755,0.009951147470121437,0.4822126642109659,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2025-10-01,13180546,8824778,145201,4210567,7842833.0,0.0,0.0,1.6805848090862066,1.1252028444313427,0.011016311463880176,0.47713007624667725,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2025-11-01,11808327,7981921,125783,3700623,7432078.0,0.0,0.0,1.5888324907246667,1.0739824043827313,0.010652059347611225,0.46362561092749477,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2025-12-01,9617058,6485617,93961,3037480,5775051.0,0.0,0.0,1.6652767222315439,1.1230406450090225,0.0097702436649545,0.4683409458190331,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2026-01-01,13132011,8788785,135976,4207250,7964186.0,0.0,0.0,1.6488830120240787,1.1035383904896243,0.010354545088334147,0.47870666992081384,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2026-02-01,16530479,11426645,163144,4940690,9750191.0,0.0,0.0,1.6954005311280569,1.1719406317271117,0.009869284489578311,0.4323832586030283,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2026-03-01,19616681,13282866,193500,6140315,11791327.0,0.0,0.0,1.6636533784535024,1.1264945836885025,0.00986405396509226,0.4622733527538409,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2026-04-01,18234682,12158611,157847,5918224,10173014.0,0.0,0.0,1.7924561983302096,1.195182764911166,0.008656416382802836,0.4867516527998141,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2026-05-01,19169652,12745656,180831,6243165,10655008.0,0.0,0.0,1.7991213145968543,1.1962127104925684,0.009433191588454501,0.48982688690170206,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Canada,2026-06-01,17446447,11559525,152334,5734588,9348236.0,0.0,0.0,1.8662822590272645,1.2365461248517902,0.00873151994787248,0.49609201070113174,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2022-01-01,12762982,9488519,994572,2279891,5708370.0,0.0,0.0,2.2358364997363522,1.6622116295895326,0.07792630280290296,0.24027890970129268,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2022-02-01,8801984,6581861,634142,1585981,3857010.0,0.0,0.0,2.2820744566386915,1.7064671857215823,0.07204534795791494,0.24096239650153656,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2022-03-01,12816662,9469000,1010288,2337374,5581409.0,0.0,0.0,2.296312991934474,1.6965250172492286,0.07882614053487562,0.24684486218185658,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2022-04-01,10897029,8160272,864442,1872315,5123563.0,0.0,0.0,2.126845907818446,1.5926947711973094,0.07932822790505559,0.22944271955640694,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2022-05-01,10770786,8084090,723329,1963367,4972056.0,0.0,0.0,2.16626401633449,1.6259048570651657,0.06715656591821619,0.24286802843610103,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2022-06-01,10942110,8325246,641690,1975174,5390055.0,0.0,0.0,2.0300553519398226,1.5445567809604912,0.058644082357059105,0.23725112747419116,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2022-07-01,8404784,6323876,632541,1448367,3967922.0,0.0,0.0,2.118182766697531,1.5937500787565884,0.07525963784435151,0.22903153066252405,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2022-08-01,9226010,6972178,602714,1651118,4137692.0,0.0,0.0,2.2297478884363553,1.685040355831222,0.06532769853923852,0.23681523908311003,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2022-09-01,10400301,7894070,651923,1854308,4611985.0,0.0,0.0,2.2550595893091585,1.711642600745666,0.062683089652886,0.2348988544565731,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2022-10-01,8077902,6083204,553005,1441693,3664510.0,0.0,0.0,2.204360746730122,1.660032037025414,0.06845898848488134,0.23699566872983382,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2022-11-01,3583908,2487389,536430,560089,1693692.0,0.0,0.0,2.116032903266946,1.4686194420236973,0.1496773912723206,0.22517145488703214,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2022-12-01,6183016,4503951,583741,1095324,3250604.0,0.0,0.0,1.902112961160449,1.385573573403589,0.09441039777351377,0.24319181092334263,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2023-01-01,4936844,3552066,528633,856145,2581102.0,0.0,0.0,1.912688456326019,1.3761819563891702,0.10707913800800674,0.2410273345146177,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2023-02-01,4247848,3103161,420114,724573,2047096.0,0.0,0.0,2.075060475913196,1.5158844529030393,0.09890043146553266,0.23349513608865283,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2023-03-01,4114447,3038114,352433,723900,2230330.0,0.0,0.0,1.844770504813189,1.3621813812305803,0.0856574407204662,0.23827282320544918,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2023-04-01,6002261,4417029,553738,1031494,3221753.0,0.0,0.0,1.8630419526264117,1.3710017496685811,0.0922549019444506,0.23352665332285572,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2023-05-01,7558494,5580955,666039,1311500,4225895.0,0.0,0.0,1.7886137729404068,1.320656334338643,0.08811795048061162,0.23499562350887976,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2023-06-01,8804464,6478446,805248,1520770,5001016.0,0.0,0.0,1.7605350592759552,1.2954259694430093,0.09145905985872621,0.23474302324971144,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2023-07-01,4991268,3709445,412659,869164,2639730.0,0.0,0.0,1.8908251980316169,1.4052365204017077,0.08267618569069023,0.23431106270614607,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2023-08-01,6228128,4536241,566981,1124906,3165741.0,0.0,0.0,1.967352351313642,1.4329160218729202,0.09103554069537427,0.24798197450267745,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2023-09-01,5604589,4119442,504786,980361,3064201.0,0.0,0.0,1.8290539687181095,1.344377212852551,0.09006655082112176,0.23798393083335073,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2023-10-01,6285772,4612314,605600,1067858,3573599.0,0.0,0.0,1.7589472125999588,1.2906635579425672,0.09634456992713067,0.23152326576204482,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2023-11-01,7262363,5393585,625500,1243278,3787614.0,0.0,0.0,1.9173978657804096,1.4240059837142856,0.08612899134895902,0.23051050460871572,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2023-12-01,6245013,4636724,546732,1061557,3369988.0,0.0,0.0,1.8531261832386348,1.375887391883888,0.08754697548267713,0.22894547961017306,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2024-01-01,6299380,4723644,513919,1061817,3469189.0,0.0,0.0,1.815807671475956,1.3615989212464354,0.08158247319577482,0.22478768510074001,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2024-02-01,6009849,4449968,463518,1096363,3150859.0,0.0,0.0,1.907368435083893,1.4123031211488677,0.07712639701929283,0.24637547955401026,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2024-03-01,10960324,8025044,960353,1974927,5601666.0,0.0,0.0,1.956618620246191,1.4326173677616623,0.08762085865344857,0.2460954731213935,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2024-04-01,7420881,5428637,661955,1330289,3770005.0,0.0,0.0,1.9684008376646716,1.439954854171281,0.08920167295500359,0.24505027689270806,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2024-05-01,7765734,5660792,699381,1405561,3947502.0,0.0,0.0,1.9672527081683555,1.4340187794711694,0.09005987070893749,0.24829758804068405,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2024-06-01,7335012,5351940,657066,1326006,4022001.0,0.0,0.0,1.823722072669798,1.330666004309795,0.08957940355107803,0.24776174620791713,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2024-07-01,8525696,6217785,784386,1523525,4607305.0,0.0,0.0,1.8504735414738116,1.3495492484217997,0.09200257668112961,0.24502696699869808,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2024-08-01,7357015,5383434,631082,1342499,4118156.0,0.0,0.0,1.7864828335789125,1.3072438246632716,0.0857796266556477,0.2493759559418765,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2024-09-01,8909061,6469849,841454,1597758,4713815.0,0.0,0.0,1.8899895307728454,1.3725292570879426,0.09444923544692309,0.24695444978700432,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2024-10-01,7429501,5345204,759833,1324464,3865354.0,0.0,0.0,1.9220751837994656,1.3828497984919363,0.10227241371930632,0.24778549144242204,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2024-11-01,7560208,5491818,723496,1344894,4058480.0,0.0,0.0,1.8628176065916304,1.3531711379629812,0.09569789614254,0.24489048981594072,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2024-12-01,6401616,4634867,608744,1158005,3427742.0,0.0,0.0,1.8675898010993826,1.3521633191762974,0.09509223920959958,0.2498464357229668,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2025-01-01,10708962,7780521,1000137,1928304,6037930.0,0.0,0.0,1.7736147984491373,1.288607353844778,0.09339252487776126,0.2478373877533394,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2025-02-01,6614368,4786467,634827,1193074,3797482.0,0.0,0.0,1.7417773145468498,1.2604317808484675,0.09597697013531754,0.24925984029556664,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2025-03-01,6679540,4820431,663752,1195357,3793586.0,0.0,0.0,1.7607456375049886,1.2706792464965866,0.0993709147635915,0.24797720369817552,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2025-04-01,6304028,4518118,660552,1125358,3515585.0,0.0,0.0,1.7931661444681326,1.285168186802481,0.10478252951922168,0.2490767173411584,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2025-05-01,7374758,5278112,774391,1322255,4206006.0,0.0,0.0,1.753387417897169,1.25489882800928,0.10500561509950564,0.25051666201853995,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2025-06-01,7485373,4706233,691842,2087298,3885742.0,0.0,0.0,1.9263690178092112,1.211154266032073,0.09242585506427001,0.44351777738161285,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2025-07-01,8363067,5037804,813615,2511648,4152581.0,0.0,0.0,2.013944339676938,1.2131741680655959,0.09728667724412587,0.49856008689500425,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2025-08-01,8724193,5308221,791999,2623973,4320791.0,0.0,0.0,2.019119415866215,1.2285299150086177,0.09078192103269608,0.4943224858196371,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2025-09-01,5662910,3453539,501382,1707989,2631439.0,0.0,0.0,2.1520202444365992,1.3124146142091837,0.08853787187152895,0.4945619551422468,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2025-10-01,6583101,3973770,610456,1998875,3044693.0,0.0,0.0,2.162155921795728,1.3051463645103136,0.09273076624526952,0.5030172858519744,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2025-11-01,6782596,4078016,661390,2043190,3171278.0,0.0,0.0,2.138757939228286,1.2859219532314732,0.09751281072910727,0.5010254986738649,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2025-12-01,7089746,4277827,672938,2138981,3472028.0,0.0,0.0,2.041961067134251,1.2320830937999347,0.09491708165567568,0.5000157790392178,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2026-01-01,9357022,5683207,841690,2832125,4637007.0,0.0,0.0,2.017901202219449,1.2256196723446826,0.08995276488609304,0.4983321916657268,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2026-02-01,11185182,6885834,1014856,3284492,5832848.0,0.0,0.0,1.9176193173557754,1.1805269055528278,0.09073218477803938,0.47699261992084035,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2026-03-01,9765991,5924547,941307,2900137,5336529.0,0.0,0.0,1.8300267833267654,1.110187352115954,0.09638622439852751,0.48951202513879966,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2026-04-01,7596402,4569402,754602,2272398,3867527.0,0.0,0.0,1.9641497008294966,1.181479017470337,0.09933676495793667,0.49730752514223964,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2026-05-01,10052902,6115480,878017,3059405,5279263.0,0.0,0.0,1.9042245101257504,1.1583965413354098,0.08733965575313477,0.5002722599043739,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,India,2026-06-01,10843040,6538717,1034836,3269487,5413190.0,0.0,0.0,2.0030776676968665,1.2079230546128992,0.09543781079844767,0.5000196521733545,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2022-01-01,12515063,12385360,129703,0,5076177.0,0.0,0.0,2.4654504758206817,2.4398991603326676,0.010363751265175414,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2022-02-01,14415432,14312014,103418,0,6309191.0,0.0,0.0,2.2848304957006373,2.268438853729424,0.007174117293189688,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2022-03-01,21517585,21393257,124328,0,10779488.0,0.0,0.0,1.9961602072380433,1.9846264497905652,0.005777971830946642,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2022-04-01,18281695,18180557,101138,0,8681530.0,0.0,0.0,2.105814873645544,2.0941650838043526,0.0055322003785754,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2022-05-01,27324033,27218392,105641,0,11342817.0,0.0,0.0,2.408928311194653,2.3996148399467256,0.0038662301425269104,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2022-06-01,20662502,20528663,133839,0,8874140.0,0.0,0.0,2.328394864178388,2.313312952015632,0.006477385942902752,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2022-07-01,18005456,17836708,168748,0,8372624.0,0.0,0.0,2.1505152984297395,2.1303605655765745,0.009372048116970767,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2022-08-01,16398783,16243208,155575,0,8426603.0,0.0,0.0,1.9460728124963287,1.9276104499049023,0.009486984491471106,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2022-09-01,12721432,12512419,209013,0,6723486.0,0.0,0.0,1.8920887170732563,1.8610017184537901,0.016429989957105456,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2022-10-01,13017636,12833058,184578,0,7753352.0,0.0,0.0,1.6789687866615626,1.6551625671064591,0.014179072144896354,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2022-11-01,11598763,11503937,94826,0,6269363.0,0.0,0.0,1.8500704138522526,1.8349451132435624,0.008175526993697517,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2022-12-01,11919017,11799483,119534,0,7257111.0,0.0,0.0,1.6423914419939285,1.625920149216403,0.010028847177581842,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2023-01-01,12437830,12312301,125529,0,7058234.0,0.0,0.0,1.7621730874890233,1.7443883271651237,0.010092516138265277,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2023-02-01,12053746,11927380,126366,0,6503842.0,0.0,0.0,1.8533270027162407,1.833897563932211,0.010483545944970135,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2023-03-01,15440936,15286740,154196,0,8067511.0,0.0,0.0,1.9139652861954572,1.8948520801521065,0.009986182184810559,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2023-04-01,12755264,12631754,123510,0,6004024.0,0.0,0.0,2.1244525338339755,2.1038813302545094,0.009683061048364033,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2023-05-01,14470485,14360540,109945,0,6398676.0,0.0,0.0,2.261481125157767,2.244298664286174,0.007597879407635611,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2023-06-01,18047779,17868891,178888,0,8594935.0,0.0,0.0,2.0998156472387515,2.07900245900638,0.009911912152736357,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2023-07-01,23449310,23317737,131573,0,10682707.0,0.0,0.0,2.1950719045275697,2.1827554570203977,0.005610954011013544,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2023-08-01,26483002,26324967,158035,0,12422831.0,0.0,0.0,2.1318008753399287,2.119079539921295,0.005967412606773205,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2023-09-01,22407348,22245937,161411,0,10445371.0,0.0,0.0,2.145194076878648,2.1297412030649747,0.007203485213868236,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2023-10-01,28439270,28303786,135484,0,13368658.0,0.0,0.0,2.1273092632035318,2.1171748129094183,0.004763976009229492,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2023-11-01,27382441,27248907,133534,0,12564011.0,0.0,0.0,2.1794346566554266,2.1688063628724934,0.00487662878557832,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2023-12-01,24147450,24005632,141818,0,10916636.0,0.0,0.0,2.2119863664960526,2.1989953681701944,0.005873001082930081,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2024-01-01,26566042,26435431,130611,0,11204339.0,0.0,0.0,2.371049465747154,2.3593922854351335,0.004916464409715229,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2024-02-01,28321293,28180269,141024,0,11278629.0,0.0,0.0,2.5110581259477547,2.498554478562953,0.004979433672043151,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2024-03-01,28839195,28729472,109723,0,12253891.0,0.0,0.0,2.3534724602985286,2.344518324832496,0.0038046485000708236,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2024-04-01,31200757,31034151,166606,0,14279456.0,0.0,0.0,2.1850101992680955,2.173342667955978,0.005339806338673129,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2024-05-01,33698138,33539724,158414,0,14625152.0,0.0,0.0,2.3041222409175646,2.2932906269965603,0.00470097190533198,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2024-06-01,30296346,30139104,157242,0,12720367.0,0.0,0.0,2.3817194896971134,2.3693580538989165,0.005190130849443032,0.0,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2024-07-01,31579151,31417228,125138,36785,13179314.0,0.0,0.0,2.396114926770847,2.3838287789485855,0.003962677780666111,0.0011708544114713113,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2024-08-01,32285683,32032608,160965,92110,14906715.0,0.0,0.0,2.1658482771019636,2.148871028928909,0.004985646424144102,0.002875507358002196,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2024-09-01,24475370,24255173,168239,51958,11779945.0,0.0,0.0,2.077715133644512,2.059022601548649,0.006873808240692582,0.0021421409775143636,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2024-10-01,25959181,25724269,188894,46018,12938942.0,0.0,0.0,2.0062831257764353,1.9881277000855249,0.007276577793421141,0.0017888943705261363,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2024-11-01,20641587,20369730,185027,86830,10706272.0,0.0,0.0,1.9279901538089075,1.902597841713717,0.008963797211910112,0.004262697640076722,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2024-12-01,27936144,27512055,137184,286905,12956314.0,0.0,0.0,2.156179913515526,2.1234476873592287,0.004910627608448754,0.010428337686879443,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2025-01-01,30793384,30344038,164334,285012,15025537.0,0.0,0.0,2.0494032259878634,2.01949773908247,0.0053366658240614285,0.009392685311032104,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2025-02-01,26593408,26033274,275477,284657,14651937.0,0.0,0.0,1.8150097150977376,1.77678036699175,0.010358845319862727,0.010934352705695026,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
